-3.7	0.00425348	0.00032093	2.73E-05	0.0199454	0.00321637	0.000590339
-3.8	0.00418872	0.000313765	2.63E-05	0.0205898	0.0033728	0.000628761
-3.9	0.00412397	0.000306601	2.57E-05	0.0212659	0.0035395	0.000670317
-4	0.00405921	0.000299436	2.51E-05	0.0219757	0.00371732	0.000715434
-4.1	0.00400695	0.000292271	2.45E-05	0.0227216	0.00390722	0.000764304
-4.2	0.00395469	0.000285107	2.39E-05	0.023506	0.00411021	0.000817479
-4.3	0.00390243	0.000278944	2.33E-05	0.0243317	0.00432754	0.000875323
-4.4	0.00385017	0.000273966	2.27E-05	0.0252015	0.00456045	0.000938266
-4.5	0.00379791	0.000268988	2.21E-05	0.0261187	0.00481032	0.00100712
-4.6	0.00374565	0.000264011	2.15E-05	0.0270867	0.00507869	0.00108223
-4.7	0.00369339	0.000259033	2.10E-05	0.0281094	0.0053673	0.00116451
-4.8	0.00364112	0.000254055	2.04E-05	0.0291909	0.0056781	0.00125475
-4.9	0.00358886	0.000249077	1.98E-05	0.0303359	0.00601324	0.00135366
-5	0.0035366	0.0002441	1.92E-05	0.0315493	0.00637514	0.00146281
-5.1	0.00349382	0.000239122	1.86E-05	0.0328368	0.00676652	0.00158287
-5.2	0.00345104	0.000234144	1.80E-05	0.0342044	0.00719041	0.00171549
-5.3	0.00340825	0.000229167	1.74E-05	0.0356589	0.00765025	0.00186235
-5.4	0.00336547	0.000224189	1.70E-05	0.0372078	0.00814994	0.00202476
-5.5	0.00332268	0.000219211	1.66E-05	0.0388595	0.00869423	0.00220577
-5.6	0.0032799	0.000214939	1.63E-05	0.0406231	0.00928778	0.00240692
-5.7	0.00323711	0.000211374	1.59E-05	0.0425091	0.00993624	0.00263134
-5.8	0.00319433	0.000207809	1.56E-05	0.0445288	0.0106461	0.00288276
-5.9	0.00315155	0.000204244	1.52E-05	0.0466952	0.0114246	0.00316393
-6	0.00310876	0.000200679	1.49E-05	0.0490228	0.0122804	0.00348092
-6.1	0.00307329	0.000197114	1.45E-05	0.0515278	0.0132231	0.00383776
-6.2	0.00303783	0.000193549	1.42E-05	0.0542287	0.014264	0.0042407
-6.3	0.00300236	0.000189983	1.38E-05	0.0571463	0.0154161	0.00469865
-6.4	0.00296689	0.000186418	1.34E-05	0.0603043	0.0166944	0.0052179
-6.5	0.00293142	0.000182853	1.31E-05	0.0637296	0.0181166	0.00581167
-6.6	0.00289596	0.000179288	1.27E-05	0.067453	0.0197043	0.00649085
-6.7	0.00286049	0.000175723	1.24E-05	0.0715099	0.0214817	0.00726942
-6.8	0.00282502	0.000172158	1.20E-05	0.0759409	0.0234771	0.00817035
-6.9	0.00278956	0.000169104	1.17E-05	0.0807931	0.0257242	0.00920971
-7	0.00275409	0.000166484	1.15E-05	0.0861211	0.0282636	0.0104197
-7.1	0.00272436	0.000163864	1.13E-05	0.0919884	0.0311438	0.0118321
-7.2	0.00269463	0.000161244	1.10E-05	0.0984697	0.0344228	0.0134824
-7.3	0.0026649	0.000158624	1.08E-05	0.105653	0.0381711	0.0154364
-7.4	0.00263518	0.000156004	1.06E-05	0.113641	0.042474	0.0177412
-7.5	0.00260545	0.000153384	1.04E-05	0.122557	0.047436	0.0204867
-7.6	0.00257572	0.000150764	1.01E-05	0.132549	0.0531855	0.0237761
-7.7	0.00254599	0.000148144	9.90E-06	0.143794	0.0598818	0.0277173
-7.8	0.00251626	0.000145524	9.68E-06	0.156507	0.0677345	0.0325203
-7.9	0.00248654	0.000142904	9.45E-06	0.170948	0.0769849	0.0383531
-8	0.00245681	0.000140284	9.23E-06	0.18744	0.0879484	0.0455095
-8.1	0.00243164	0.000137664	9.00E-06	0.206378	0.101026	0.0543777
-8.2	0.00240648	0.000135424	8.78E-06	0.228258	0.116734	0.0653612
-8.3	0.00238132	0.000133456	8.55E-06	0.253701	0.135736	0.0792234
-8.4	0.00235616	0.000131487	8.33E-06	0.283495	0.1589	0.0967017
-8.5	0.00233099	0.000129519	8.18E-06	0.318648	0.187361	0.118942
-8.6	0.00230583	0.000127551	8.03E-06	0.360462	0.22262	0.147651
-8.7	0.00228067	0.000125582	7.88E-06	0.410629	0.266667	0.184606
-8.8	0.0022555	0.000123614	7.73E-06	0.471373	0.322157	0.233058
-8.9	0.00223034	0.000121646	7.58E-06	0.54563	0.392712	0.296526
-9	0.00220518	0.000119677	7.43E-06	0.637296	0.483089	0.379865
-9.1	0.00218369	0.000117709	7.29E-06	0.751528	0.59937	0.490583
-9.2	0.0021622	0.000115741	7.14E-06	0.895079	0.749323	0.63537
-9.3	0.00214072	0.000113772	6.99E-06	1.07651	0.942131	0.82471
-9.4	0.00211923	0.000111804	6.84E-06	1.30593	1.18724	1.0664
-9.5	0.00209774	0.000110124	6.69E-06	1.59324	1.49117	1.36363
-9.6	0.00207625	0.000108616	6.54E-06	1.94298	1.85103	1.71178
-9.7	0.00205477	0.000107109	6.40E-06	2.343	2.24442	2.08254
-9.8	0.00203328	0.000105602	6.25E-06	2.74697	2.61976	2.42657
-9.9	0.00201179	0.000104094	6.10E-06	3.06392	2.89881	2.67452
-10	0.00199031	0.000102587	5.98E-06	3.18648	3.00375	2.76919
-10.1	0.00197181	0.00010108	5.88E-06	3.06392	2.93336	2.72139
-10.2	0.00195332	9.96E-05	5.78E-06	2.74697	2.74188	2.59209
-10.3	0.00193483	9.81E-05	5.68E-06	2.343	2.4732	2.40126
-10.4	0.00191633	9.66E-05	5.58E-06	1.94298	2.17494	2.17676
-10.5	0.00189784	9.51E-05	5.47E-06	1.59324	1.88297	1.94316
-10.6	0.00187934	9.35E-05	5.37E-06	1.30593	1.61751	1.71798
-10.7	0.00186085	9.20E-05	5.27E-06	1.07651	1.38643	1.51087
-10.8	0.00184236	9.08E-05	5.17E-06	0.895079	1.19018	1.32624
-10.9	0.00182386	8.96E-05	5.07E-06	0.751528	1.02559	1.1652
-11	0.00180537	8.84E-05	4.97E-06	0.637296	0.888271	1.02555
-11.1	0.00178934	8.72E-05	4.87E-06	0.54563	0.77374	0.905948
-11.2	0.00177331	8.61E-05	4.77E-06	0.471373	0.678045	0.803188
-11.3	0.00175728	8.49E-05	4.67E-06	0.410629	0.597745	0.714927
-11.4	0.00174125	8.37E-05	4.57E-06	0.360462	0.529953	0.639291
-11.5	0.00172522	8.25E-05	4.47E-06	0.318648	0.472401	0.573863
-11.6	0.00170918	8.14E-05	4.40E-06	0.283495	0.423259	0.5174
-11.7	0.00169315	8.02E-05	4.33E-06	0.253701	0.381056	0.468313
-11.8	0.00167712	7.90E-05	4.26E-06	0.228258	0.344608	0.425423
-11.9	0.00166109	7.78E-05	4.19E-06	0.206378	0.312959	0.387991
-12	0.00164506	7.67E-05	4.12E-06	0.18744	0.285335	0.354973
-12.1	0.00163107	7.57E-05	4.05E-06	0.170948	0.261103	0.325863
-12.2	0.00161708	7.47E-05	3.98E-06	0.156507	0.239748	0.300058
-12.3	0.0016031	7.38E-05	3.91E-06	0.143794	0.220843	0.277044
-12.4	0.00158911	7.29E-05	3.84E-06	0.132549	0.204054	0.256568
-12.5	0.00157512	7.20E-05	3.77E-06	0.122557	0.189068	0.238169
-12.6	0.00156114	7.10E-05	3.70E-06	0.113641	0.175641	0.221637
-12.7	0.00154715	7.01E-05	3.63E-06	0.105653	0.163568	0.206734
-12.8	0.00153316	6.92E-05	3.56E-06	0.0984697	0.152677	0.193222
-12.9	0.00151917	6.82E-05	3.49E-06	0.0919884	0.14282	0.180999
-13	0.00150519	6.73E-05	3.42E-06	0.0861211	0.133874	0.169856
-13.1	0.00149291	6.64E-05	3.36E-06	0.0807931	0.12573	0.159692
-13.2	0.00148063	6.55E-05	3.31E-06	0.0759409	0.118298	0.150407
-13.3	0.00146836	6.45E-05	3.26E-06	0.0715099	0.111497	0.14188
-13.4	0.00145608	6.37E-05	3.21E-06	0.067453	0.105259	0.134062
-13.5	0.0014438	6.30E-05	3.16E-06	0.0637296	0.0995264	0.126855
-13.6	0.00143153	6.23E-05	3.11E-06	0.0603043	0.0942466	0.120203
-13.7	0.00141925	6.15E-05	3.06E-06	0.0571463	0.0893715	0.114062
-13.8	0.00140697	6.08E-05	3.01E-06	0.0542287	0.0848614	0.108365
-13.9	0.0013947	6.00E-05	2.96E-06	0.0515278	0.0806809	0.103086
-14	0.00138242	5.93E-05	2.91E-06	0.0490228	0.0767992	0.0981765
-14.1	0.00137159	5.86E-05	2.86E-06	0.0466952	0.0731886	0.093602
-14.2	0.00136075	5.78E-05	2.81E-06	0.0445288	0.0698246	0.0893437
-14.3	0.00134992	5.71E-05	2.76E-06	0.0425091	0.0666855	0.0853605
-14.4	0.00133909	5.63E-05	2.71E-06	0.0406231	0.0637518	0.0816387
